generation,mean_error,min_error,n1,n2,n3
1269,0.18116166085929025,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1270,0.14712907479806042,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1271,0.15076890852288535,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1272,0.15178459898040944,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1273,0.16155707093142732,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1274,0.20750892363473267,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1275,0.18259037941820153,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1276,0.24810437618935055,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1277,0.274013567754767,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1278,0.18639248133926892,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1279,0.14949638827590536,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1280,0.14764583950923635,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1281,0.21714902303143646,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1282,0.17345461025010742,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1283,0.18323233744526235,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1284,0.21414521744056234,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1285,0.3782575756956682,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1286,0.15496586283650435,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1287,0.17392784672940417,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1288,0.16423433720968733,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1289,0.15053958156388145,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1290,0.15277472306481737,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1291,0.8502774715514091,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1292,0.14903740048181177,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1293,0.16255120971808676,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1294,0.3411957014082166,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1295,0.15790410996126208,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1296,0.26356224636890685,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1297,0.2761288482543821,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1298,0.2471612516484399,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1299,0.16676231860068136,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1300,0.1538220321985936,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1301,0.17480218887649146,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1302,0.34698373997003756,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1303,0.15292245023735732,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1304,0.23851150791825268,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1305,0.15795909522974946,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1306,0.17882832164970086,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1307,0.15331987640267247,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1308,0.21092486874363375,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1309,0.1452923468907113,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1310,0.17544251963419055,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1311,0.1727483231875437,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1312,0.16076496460549433,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1313,0.169849550524265,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1314,0.2364793281940923,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1315,0.1516601803819387,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1316,0.16000890749565994,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1317,0.15332150809443865,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1318,0.14568306585123353,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1319,0.15050407146341585,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1320,0.19586107884189294,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1321,0.16232440507560092,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1322,0.15333049388329875,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1323,0.1781159844996026,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1324,0.14254605493188388,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1325,0.19553251550911802,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1326,0.16106242493060907,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1327,0.18263021341707722,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1328,0.2840486286399423,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1329,0.15318580673201937,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1330,0.1684191077894251,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1331,0.1625860643376326,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1332,0.2252122033312269,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1333,0.15097544728276757,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1334,0.18976199155528134,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1335,0.15775982534670974,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1336,0.1798301713550787,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1337,0.16477471586575693,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1338,0.41992437486920087,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1339,0.1485487995719999,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1340,0.2980375526311359,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1341,0.1733400896782946,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1342,0.15793328362050243,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1343,0.15400332822104268,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1344,0.2869309133985218,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1345,0.1522311085651082,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1346,0.26117920058382477,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1347,0.14648655867881155,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1348,0.19074451097438444,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1349,0.18277744513421018,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1350,0.18264702631716265,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1351,0.16555876203638367,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1352,0.19973954021952686,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1353,0.229205859162064,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1354,0.39198375626040366,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1355,0.15937929783342925,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1356,0.16718874446877116,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1357,0.1961561153533862,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1358,0.17624608796096328,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1359,0.18154357821834316,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1360,0.17877833669279267,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1361,0.15576921528401744,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1362,0.18353909991339118,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1363,0.16212260055748193,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1364,0.15734545454836577,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1365,0.15040301310040385,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1366,0.3593100750241207,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1367,0.4808537585017381,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1368,0.174762767079059,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1369,0.1506956672489504,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1370,0.33961373191629024,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1371,0.19293361910262516,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1372,0.28197853029886827,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1373,0.14772881022263062,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1374,0.35775387539246195,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1375,0.346649852766211,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1376,0.15347461023629988,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1377,0.17861750012354838,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1378,0.23327129309740868,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1379,0.1539768919744606,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1380,0.16581407183976582,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1381,0.17361269720249795,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1382,0.2727042349436915,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1383,0.16082091832480055,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1384,0.14898363214078536,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1385,0.22144062145971724,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1386,0.18988701473880765,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1387,1.1236082710448987,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1388,0.29799034301494065,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1389,0.14868817590379027,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1390,0.25766493617962705,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1391,0.1490334672427741,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1392,0.1648519575157741,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1393,0.1538529293507089,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1394,0.1618690664711791,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1395,0.35469685302592224,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1396,0.20277918856507343,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1397,0.4600538043657517,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1398,0.18958296442335404,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1399,0.157248152976845,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1400,0.16458563431962245,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1401,0.19268783492594968,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1402,0.2042962836514188,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1403,0.21966682004331314,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1404,0.1455676381503272,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1405,0.14676043781721806,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1406,0.6911498477468653,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1407,0.305792384473009,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1408,0.5674807975138471,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1409,0.1547565583082757,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1410,0.22829862875407342,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1411,0.14712206879535394,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1412,0.1631844038179389,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1413,0.15063915701647268,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1414,0.15831720049617193,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1415,0.16391796533730255,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1416,0.35139785306824545,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1417,0.1578728346165897,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1418,0.15498815355943601,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1419,0.30051721903562373,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1420,0.1404955861199067,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1421,0.17983324857716484,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1422,0.18141676724308956,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1423,0.14720305095765573,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1424,0.1624526107339535,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1425,0.18460857989284316,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1426,0.15196110864741907,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1427,0.16600060634674307,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1428,0.151839757742071,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1429,0.4003865636377709,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1430,0.3026789433240272,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1431,0.1783173060261844,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1432,0.15401104706633578,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1433,0.16878843408434246,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1434,0.16714335771756356,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1435,0.16297525526535728,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1436,0.3753299024999735,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1437,0.15358134829335965,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1438,0.2000149729985112,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1439,0.16033509141758023,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1440,0.1662138973772678,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1441,0.5639741954292887,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1442,0.15071956253165214,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1443,0.8564463546520342,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1444,0.18494027093688561,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1445,0.159772171034318,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1446,0.17551523494717408,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1447,0.22403260686190352,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1448,0.1463060291760785,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1449,0.23582105468503967,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1450,0.14934968895901182,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1451,0.2620306294872259,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1452,0.15105493015127633,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1453,0.1604966685650206,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1454,0.16192747680984038,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1455,0.17376842707953316,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1456,0.3197574989771651,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1457,0.5142985622243296,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1458,0.15270283240170987,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1459,0.18049117692273464,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1460,0.14926482087186674,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1461,0.16828822212479438,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1462,0.15011882919997604,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1463,0.15091688724719923,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1464,0.16075883305792657,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1465,0.15462666463854877,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1466,0.15208464483567427,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1467,0.23867205474999592,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1468,0.5870152595276537,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1469,0.21010875280111002,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1470,0.17113954275060256,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1471,0.1602776754133714,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1472,0.1499046920248491,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1473,0.35100088151772985,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1474,0.16672103506976355,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1475,0.17316561265719319,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1476,0.1725041326072838,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1477,0.17638870607400362,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1478,0.2007702608205092,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1479,0.1508148720410077,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1480,0.1474637082626053,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1481,0.1453308153717717,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1482,0.21295813481838363,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1483,0.15094912368097382,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1484,0.17620264519950926,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1485,0.16114791376732088,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1486,0.15922345314707084,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1487,0.4806103621354016,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1488,0.15306869853876626,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1489,0.15617605326418876,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1490,0.14679891523761188,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1491,0.2052785590972645,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1492,0.17089668432258606,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1493,0.16222406131988748,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1494,0.15665753126031898,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1495,0.19466154487660534,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1496,0.14706076104159124,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1497,0.4403965292650695,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1498,0.24289436427337704,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1499,0.18418619730950686,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1500,0.2563228108400463,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1501,0.14875133938792093,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1502,0.34446865453936615,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1503,0.15285840838838052,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1504,0.1519368543459968,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1505,0.26769165156491664,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1506,0.18666556739161788,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1507,0.3050309775083159,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1508,0.15197116529761676,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1509,0.2393556698611325,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1510,0.4485851192892672,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1511,0.2628977501067428,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1512,0.165829089997012,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1513,0.23765214142705307,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1514,0.14730368756494971,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1515,0.332043759549639,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1516,0.1547290408407473,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1517,0.15318206881008045,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1518,0.16341172558274628,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1519,0.16823016732935006,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1520,0.1823151726776889,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1521,0.14726569745438173,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1522,0.21405979537123485,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1523,0.6516313553727265,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1524,0.34113453306413094,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1525,0.17751832127641337,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1526,0.16911779693250628,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1527,0.2738129840513463,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1528,0.15924839577138591,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1529,0.16167492079998755,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1530,0.14736636226720018,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1531,0.17846746090403098,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1532,0.16476169059114787,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1533,0.1771186054535798,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1534,0.16639633297854217,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1535,0.3985976975628315,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1536,0.15430892290756215,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1537,0.16483840061347613,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1538,0.4759925066237943,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1539,0.18658316183857873,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1540,0.17069352094627355,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1541,0.1509134658884436,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1542,0.15497697609518876,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1543,0.19051016951039407,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1544,0.32039394177651975,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1545,0.1439070104291683,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1546,0.15871309935738526,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1547,0.16164170127260852,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1548,0.24793503274467074,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1549,0.16488519599911053,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1550,0.15319748255275717,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1551,0.616790477379551,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1552,0.17511176931142866,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1553,0.1747288824801098,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1554,0.1472719291905641,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1555,0.15486545988580586,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1556,0.15790256803584793,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1557,0.21453152135493403,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1558,0.28523158134892446,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1559,0.15233856801748152,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1560,0.14874470285528865,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1561,0.16288466495543888,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1562,0.16452184550913287,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1563,0.1674354227254309,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1564,0.3406931666745837,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
1565,0.23554429918495018,0.13484595585600373,0.006737946999085467,2.584394309679867,0.022064205884996947
